TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent,PaymentType
444,4/18/2025,1147,2091,404,1,4825.57,15,Cash
445,11/22/2024,1150,2061,401,3,1988.69,25,Bank Transfer
446,1/26/2025,1089,2045,401,2,231.37,10,Credit Card
447,1/25/2025,1019,2022,404,1,574.7,0,Debit Card
448,5/14/2025,1048,2025,402,2,445.39,15,PayPal
449,9/11/2024,1039,2015,401,3,1540.28,5,Cash
450,12/13/2024,1032,2040,404,2,147.82,20,Bank Transfer
451,5/2/2025,1056,2016,401,3,1104.5,10,Credit Card
452,12/3/2024,1175,2058,401,3,66.42,15,Debit Card
453,1/25/2025,1025,2070,403,2,75.99,5,PayPal
454,12/29/2024,1127,2053,403,3,400.78,0,Cash
455,7/25/2024,1058,2092,403,3,432.32,20,Bank Transfer
456,3/20/2025,1121,2022,404,2,635.07,25,Credit Card
457,12/18/2024,1101,2023,401,2,3334.38,10,Debit Card
458,11/19/2024,1092,2071,403,3,1741.37,5,PayPal
459,5/19/2025,1116,2036,403,3,921.51,15,Cash
460,7/4/2024,1118,2018,402,2,1244,0,Bank Transfer
461,11/6/2024,1020,2035,403,2,3224.23,10,Credit Card
462,11/3/2024,1199,2046,404,1,27.51,5,Debit Card
463,9/5/2024,1190,2010,402,0,1876.75,20,PayPal
464,11/25/2024,1005,2010,401,1,1866.6,15,Cash
465,11/2/2024,1020,2016,402,1,1343.92,25,Bank Transfer
466,4/12/2025,1121,2069,403,1,1410.36,10,Credit Card
467,8/13/2024,1161,2072,404,2,989.22,0,Debit Card
468,9/2/2024,1020,2033,402,0,1528.67,15,PayPal
469,7/27/2024,1136,2091,404,3,3186.52,5,Cash
470,3/19/2025,1048,2071,404,1,1309.68,20,Bank Transfer
471,3/31/2025,1066,2030,403,2,1714.29,10,Credit Card
472,8/15/2024,1163,2057,403,3,87.82,15,Debit Card
473,6/22/2024,1047,2036,403,3,503.98,5,PayPal
474,8/2/2024,1087,2063,403,0,1694.92,0,Cash
475,5/15/2025,1005,2091,402,2,4227.13,20,Bank Transfer
476,7/21/2024,1063,2056,402,0,1483.88,25,Credit Card
477,7/10/2024,1053,2087,403,1,132.26,10,Debit Card
478,5/10/2025,1064,2038,402,0,474.69,5,PayPal
479,7/18/2024,1083,2041,401,1,688.97,15,Cash
480,3/14/2025,1152,2019,402,0,2022.9,0,Bank Transfer
481,5/22/2025,1015,2023,401,1,3012.58,10,Credit Card
482,1/11/2025,1112,2002,404,1,127,5,Debit Card
483,2/9/2025,1138,2024,402,2,586.88,20,PayPal
484,4/1/2025,1141,2097,402,2,2543.36,15,Cash
485,3/11/2025,1187,2013,403,1,785.04,25,Bank Transfer
486,5/21/2025,1048,2063,402,2,677.95,10,Credit Card
487,7/11/2024,1011,2016,402,1,423.65,0,Debit Card
488,6/14/2024,1099,2067,403,,1449.8,15,PayPal
489,6/6/2024,1167,2010,404,0,1499.78,5,Cash
490,4/23/2025,1181,2039,403,0,850.71,20,Bank Transfer
491,8/29/2024,1025,2068,404,1,1897.63,10,Credit Card
492,12/17/2024,1191,2039,403,3,1250.64,15,Debit Card
493,8/14/2024,1086,2068,404,2,1993.86,5,PayPal
494,4/6/2025,1162,2092,403,1,1122.97,0,Cash
495,2/27/2025,1115,2050,401,2,1059.34,20,Bank Transfer
496,5/30/2025,1076,2027,403,,1394.95,25,Credit Card
497,9/21/2024,1142,2073,402,3,319.9,10,Debit Card
498,10/25/2024,1059,2041,401,1,3756.11,5,PayPal
499,3/17/2025,1066,2038,401,3,159.05,15,Cash
500,3/8/2025,1111,2015,402,0,1282.78,0,Bank Transfer
501,6/23/2024,1081,2019,403,1,3531.36,10,Credit Card
502,5/31/2025,1192,2064,401,2,338.62,5,Debit Card
503,10/13/2024,1190,2079,403,3,1086.69,20,PayPal
504,7/27/2024,1124,2073,402,1,569.2,15,Cash
505,11/14/2024,1147,2079,404,1,3172.45,25,Bank Transfer
506,6/11/2024,1089,2056,402,1,778.95,10,Credit Card
507,3/4/2025,1028,2031,402,2,1402.9,0,Debit Card
508,7/17/2024,1005,2070,402,2,97.23,15,PayPal
509,5/30/2025,1171,2039,401,0,4051.35,5,Cash
510,12/31/2024,1034,2041,403,0,4475.31,20,Bank Transfer
511,11/1/2024,1130,2012,403,0,1026.27,10,Credit Card
512,11/22/2024,1005,2097,403,3,582.68,15,Debit Card
513,1/31/2025,1077,2097,403,2,4506.81,5,PayPal
514,3/26/2025,1020,2054,404,0,2843.23,0,Cash
515,1/27/2025,1175,2035,402,2,1981.78,20,Bank Transfer
516,12/13/2024,1116,2087,402,2,1802.35,25,Credit Card
517,4/30/2025,1197,2039,402,0,4277.85,10,Debit Card
518,7/31/2024,1089,2052,404,2,416.47,5,PayPal
519,7/26/2024,1020,2078,402,1,750.56,15,Cash
520,2/1/2025,1128,2060,403,3,318.15,0,Bank Transfer
521,8/19/2024,1034,2052,402,1,178.97,10,Credit Card
522,5/6/2025,1157,2041,404,3,688.22,5,Debit Card
523,2/22/2025,1080,2095,401,3,1761.65,20,PayPal
524,4/18/2025,1005,2005,404,0,907.13,15,Cash
525,4/20/2025,1073,2054,403,0,4566.54,25,Bank Transfer
526,11/23/2024,1023,2014,402,1,680.75,10,Credit Card
527,6/11/2024,1182,2058,401,1,290.91,0,Debit Card
528,7/19/2024,1092,2079,402,3,1268.98,15,PayPal
529,10/13/2024,1038,2023,402,0,1892.83,5,Cash
530,3/8/2025,1160,2023,402,,554.93,20,Bank Transfer
531,12/2/2024,1001,2063,402,3,911.66,10,Credit Card
532,12/27/2024,1020,2071,402,,1323.89,15,Debit Card
533,6/16/2024,1170,2077,403,0,863.07,5,PayPal
534,8/13/2024,1156,2089,402,2,231.6,0,Cash
535,9/30/2024,1097,2097,404,0,1105.46,20,Bank Transfer
536,2/4/2025,1134,2026,402,0,1959.73,25,Credit Card
537,12/10/2024,1020,2040,403,2,96,10,Debit Card
538,12/2/2024,1127,2023,402,1,?,5,PayPal
539,6/11/2024,1030,2026,404,2,1621.78,15,Cash
540,8/27/2024,1176,2019,403,2,1012.27,0,Bank Transfer
541,10/12/2024,1145,2003,402,2,984.26,10,Credit Card
542,11/26/2024,1116,2080,404,2,1637.62,5,Debit Card
543,5/7/2025,1020,2086,403,0,1386.71,20,PayPal
544,3/20/2025,1090,2023,403,2,3319.3,15,Cash
545,4/5/2025,1099,2019,403,2,1721.74,25,Bank Transfer
546,7/7/2024,1095,2038,402,1,1580.64,10,Credit Card
547,3/12/2025,1113,2061,402,3,1071.07,0,Debit Card
548,3/11/2025,1066,2066,402,0,1441.67,15,PayPal
549,12/7/2024,1034,2076,401,0,1544.05,5,Cash
550,2/27/2025,1020,2026,403,2,672.34,20,Bank Transfer
551,11/16/2024,1116,2019,401,0,2076.43,10,Credit Card
552,10/7/2024,1020,2021,401,2,148.92,15,Debit Card
553,6/13/2024,1012,2013,401,1,4510.74,5,PayPal
554,1/4/2025,1114,2039,403,0,3900.84,0,Cash
555,11/23/2024,1032,2041,404,1,4530.65,20,Bank Transfer
556,9/14/2024,1046,2085,403,2,109.02,25,Credit Card
557,11/26/2024,1118,2036,403,1,841.09,10,Debit Card
558,2/13/2025,1066,2068,404,3,525.2,5,PayPal
559,8/5/2024,1016,2070,404,3,57.91,15,Cash
560,2/4/2025,1066,2091,404,3,939.44,0,Bank Transfer
561,11/17/2024,1103,2019,404,0,4176.65,10,Credit Card
562,4/22/2025,1162,2096,402,3,810.47,5,Debit Card
563,12/21/2024,1089,2041,404,2,3122.27,20,PayPal
564,12/28/2024,1032,2007,403,0,?,15,Cash
565,12/17/2024,1028,2003,402,3,1437.96,25,Bank Transfer
566,11/7/2024,1054,2060,402,3,752.56,10,Credit Card
567,11/9/2024,1171,2013,401,1,2690.16,0,Debit Card
568,11/15/2024,1021,2079,404,3,2544.77,15,PayPal
569,11/12/2024,1098,2023,404,3,1565.37,5,Cash
570,12/3/2024,1139,2004,401,2,988.99,20,Bank Transfer
571,2/1/2025,1020,2010,401,0,1101.43,10,Credit Card
572,12/21/2024,1087,2001,404,3,696.45,15,Debit Card
573,10/19/2024,1075,2013,403,2,2629.22,5,PayPal
574,8/9/2024,1020,2079,401,0,845.88,0,Cash
575,3/14/2025,1157,2041,401,1,3825.35,20,Bank Transfer
576,1/18/2025,1044,2035,404,0,879.81,25,Credit Card
577,7/31/2024,1039,2096,404,1,1465.7,10,Debit Card
578,8/9/2024,1088,2041,401,,2643.04,5,PayPal
579,11/26/2024,1136,2079,404,3,4672.5,15,Cash
580,11/19/2024,1135,2005,401,2,891.98,0,Bank Transfer
581,5/3/2025,1085,2019,403,3,3538.81,10,Credit Card
582,9/7/2024,1197,2054,402,0,4242.6,5,Debit Card
583,6/6/2024,1066,2044,402,2,96.22,20,PayPal
584,7/9/2024,1168,2027,401,0,1229.14,15,Cash
585,10/28/2024,1165,2023,401,2,3472.15,25,Bank Transfer
586,7/3/2024,1070,2088,403,0,171.66,10,Credit Card
587,11/1/2024,1066,2033,402,3,441.3,0,Debit Card
588,11/2/2024,1027,2079,402,0,3719.3,15,PayPal
589,7/13/2024,1020,2002,404,0,1345.98,5,Cash
590,9/17/2024,1100,2065,404,3,1572.83,20,Bank Transfer
591,3/14/2025,1000,2088,404,2,640.51,10,Credit Card
592,6/24/2024,1165,2097,403,3,1804.81,15,Debit Card
593,8/23/2024,1098,2038,404,2,1776.17,5,PayPal
594,11/15/2024,1034,2039,402,0,3395.33,0,Cash
595,12/3/2024,1115,2002,401,2,133.49,20,Bank Transfer
596,7/20/2024,1170,2086,402,1,121.91,25,Credit Card
597,7/29/2024,1120,2079,401,1,3346.98,10,Debit Card
598,4/28/2025,1024,2021,401,0,1210.21,5,PayPal
599,12/30/2024,1071,2094,404,1,1931.15,15,Cash
600,8/27/2024,1116,2009,403,3,61.79,0,Bank Transfer
601,8/8/2024,1034,2039,404,0,863.25,10,Credit Card
602,6/4/2024,1180,2036,404,3,452.01,5,Debit Card
603,1/10/2025,1105,2023,401,3,896.1,20,PayPal
604,3/30/2025,1107,2035,402,0,4382.29,15,Cash
605,5/28/2025,1118,2084,402,1,340.97,25,Bank Transfer
606,4/5/2025,1127,2013,401,2,1631.22,10,Credit Card
607,12/30/2024,1116,2013,402,0,1022.29,0,Debit Card
608,4/25/2025,1151,2053,402,2,264.76,15,PayPal
609,9/2/2024,1005,2048,402,,155.96,5,Cash
610,11/15/2024,1032,2054,402,1,4890,20,Bank Transfer
611,8/23/2024,1034,2019,404,1,1489.34,10,Credit Card
612,9/28/2024,1116,2070,402,3,40.3,15,Debit Card
613,11/26/2024,1003,2094,402,3,1789.05,5,PayPal
614,12/25/2024,1034,2005,401,0,818.92,0,Cash
615,3/24/2025,1025,2030,401,0,842.91,20,Bank Transfer
616,8/30/2024,1061,2011,401,2,945.6,25,Credit Card
617,12/20/2024,1116,2017,404,2,1422.61,10,Debit Card
618,6/1/2024,1098,2042,401,2,1244.38,5,PayPal
619,12/20/2024,1066,2042,401,2,266.38,15,Cash
620,10/25/2024,1093,2082,401,1,703.11,0,Bank Transfer
621,12/13/2024,1188,2074,402,1,1800.97,10,Credit Card
622,12/4/2024,1013,2054,404,0,2893.57,5,Debit Card
623,3/29/2025,1115,2086,401,3,811.83,15,PayPal
624,8/14/2024,1019,2041,401,3,1419.15,0,Cash
625,5/16/2025,1005,2069,402,3,1307.13,20,Bank Transfer
626,9/27/2024,1071,2066,403,2,1584.31,10,Credit Card
627,11/29/2024,1135,2056,404,1,647.67,25,Debit Card
628,3/15/2025,1089,2098,401,2,374.41,5,PayPal
629,5/5/2025,1073,2023,402,0,1924.82,15,Cash
630,7/23/2024,1047,2013,403,1,2929.4,0,Bank Transfer
631,8/7/2024,1006,2063,402,2,1941.79,10,Credit Card
632,12/14/2024,1165,2060,403,1,1470.66,5,Debit Card
633,5/4/2025,1028,2005,402,0,833.18,15,PayPal
634,4/5/2025,1023,2070,402,1,117.39,0,Cash
635,8/20/2024,1032,2011,404,2,1047.53,20,Bank Transfer
636,6/24/2024,1101,2079,403,0,2081.1,10,Credit Card
637,5/24/2025,1022,2091,404,2,3776,25,Debit Card
638,4/26/2025,1106,2039,401,2,4403.87,5,PayPal
639,5/28/2025,1005,2079,403,3,3898.6,15,Cash
640,7/27/2024,1005,2091,401,2,1867.61,0,Bank Transfer
641,12/17/2024,1006,2019,403,3,3496.61,10,Credit Card
642,9/26/2024,1071,2041,404,0,2127.92,5,Debit Card
643,11/28/2024,1066,2060,401,0,367.55,20,PayPal
644,6/26/2024,1177,2023,401,3,4798.2,15,Cash
645,6/21/2024,1163,2065,402,1,1217.59,25,Bank Transfer
646,8/9/2024,1080,2087,403,2,1181.09,10,Credit Card
647,3/29/2025,1020,2062,404,1,351.38,0,Debit Card
648,8/31/2024,1066,2009,401,0,53.62,15,PayPal
649,10/24/2024,1152,2043,402,0,281.26,5,Cash
650,7/24/2024,1176,2023,402,0,3933.61,20,Bank Transfer
651,7/18/2024,1032,2005,402,0,1821.63,10,Credit Card
652,6/19/2024,1002,2015,402,1,735.49,15,Debit Card
653,7/9/2024,1071,2044,403,1,183.26,5,PayPal
654,3/28/2025,1135,2035,403,0,944.09,0,Cash
655,8/28/2024,1181,2089,402,0,741.9,20,Bank Transfer
656,10/30/2024,1071,2097,403,0,2731.17,25,Credit Card
657,10/23/2024,1184,2054,404,2,3812.78,10,Debit Card
658,2/1/2025,1057,2037,404,0,1614.75,5,PayPal
659,5/10/2025,1003,2062,401,0,819.88,15,Cash
660,2/4/2025,1189,2021,401,1,1210.17,0,Bank Transfer
661,5/29/2025,1005,2035,403,3,3500.05,10,Credit Card
662,5/15/2025,1130,2091,401,3,3327.67,5,Debit Card
663,7/26/2024,1034,2063,401,3,687.56,20,PayPal
664,10/1/2024,1194,2097,404,1,2740.55,15,Cash
665,12/4/2024,1138,2097,401,0,1915.52,25,Bank Transfer
666,10/28/2024,1008,2041,402,1,2250.86,10,Credit Card
667,3/7/2025,1125,2087,404,1,813.2,0,Debit Card
668,12/1/2024,1157,2098,403,0,299.99,15,PayPal
669,10/25/2024,1149,2054,404,2,2353.68,5,Cash
670,6/24/2024,1071,2075,401,0,273.22,20,Bank Transfer
671,8/10/2024,1009,2054,404,3,4935.94,10,Credit Card
672,10/29/2024,1146,2091,401,1,2762.46,15,Debit Card
673,3/7/2025,1157,2079,402,0,2911.25,5,PayPal
674,9/26/2024,1005,2079,401,0,1730.14,0,Cash
675,12/19/2024,1109,2019,403,2,2929.76,20,Bank Transfer
676,8/22/2024,1159,2085,402,1,465.26,25,Credit Card
677,5/18/2025,1119,2097,404,0,2139.24,10,Debit Card
678,8/1/2024,1020,2052,403,0,1699.64,5,PayPal
679,9/17/2024,1041,2039,402,0,624.67,15,Cash
680,3/19/2025,1124,2055,404,0,581.79,0,Bank Transfer
681,6/13/2024,1071,2022,401,3,157.89,10,Credit Card
682,4/25/2025,1076,2052,403,0,1687.63,5,Debit Card
683,4/5/2025,1066,2074,403,0,288.44,20,PayPal
684,3/22/2025,1149,2095,402,1,391.55,15,Cash
685,5/22/2025,1065,2007,404,0,876.37,25,Bank Transfer
686,1/30/2025,1037,2091,403,0,4573.53,10,Credit Card
687,6/15/2024,1013,2085,402,3,1919.04,0,Debit Card
688,10/24/2024,1031,2030,404,3,1839.96,15,PayPal
689,9/30/2024,1193,2035,402,2,3950.33,5,Cash
690,11/7/2024,1066,2062,404,2,1759.68,20,Bank Transfer
691,3/28/2025,1178,2019,403,2,623.08,10,Credit Card
692,6/22/2024,1161,2082,402,,645.82,15,Debit Card
693,12/21/2024,1071,2098,402,3,672.83,5,PayPal
694,11/27/2024,1066,2039,403,1,2154.2,0,Cash
695,11/2/2024,1146,2013,402,3,3655.68,20,Bank Transfer
696,8/9/2024,1109,2019,401,1,1028.08,25,Credit Card
697,2/15/2025,1116,2063,401,1,1730.78,10,Debit Card
698,3/14/2025,1126,2055,402,2,419.26,5,PayPal
699,8/14/2024,1007,2041,402,1,3579.2,15,Cash
700,11/22/2024,1116,2088,404,3,1485.4,0,Bank Transfer
701,9/13/2024,1034,2035,404,0,0,10,Credit Card
702,12/4/2024,1101,2016,401,2,1011.04,5,Debit Card
703,10/15/2024,1022,2070,404,0,146.99,20,PayPal
704,12/3/2024,1071,2055,403,2,1535.05,15,Cash
705,9/16/2024,1042,2046,402,3,30.81,25,Bank Transfer
706,9/3/2024,1020,2091,404,3,2104.34,10,Credit Card
707,2/10/2025,1126,2023,401,1,1312.95,0,Debit Card
708,8/9/2024,1069,2084,402,0,1163.04,15,PayPal
709,11/9/2024,1032,2042,401,0,1201.16,5,Cash
710,5/15/2025,1039,2091,404,2,526.12,20,Bank Transfer
711,5/22/2025,1115,2070,402,0,49.61,10,Credit Card
712,3/20/2025,1140,2048,401,1,1553.21,15,Debit Card
713,11/4/2024,1071,2079,403,1,2708.8,5,PayPal
714,11/14/2024,1079,2077,402,0,1049.67,0,Cash
715,11/30/2024,1121,2039,404,3,3262.41,20,Bank Transfer
716,11/15/2024,1010,2059,402,1,1078.19,25,Credit Card
717,1/12/2025,1032,2061,403,1,635.8,10,Debit Card
718,9/10/2024,1145,2019,401,3,2590.95,5,PayPal
719,2/15/2025,1090,2019,401,3,1319.94,15,Cash
720,11/2/2024,1020,2046,404,2,138.54,0,Bank Transfer
721,3/24/2025,1066,2077,403,0,84.93,10,Credit Card
722,11/3/2024,1032,2051,404,2,1928.13,5,Debit Card
723,1/25/2025,1022,2013,402,0,1346.99,20,PayPal
724,6/12/2024,1037,2055,402,3,872.66,15,Cash
725,7/19/2024,1189,2062,404,,523.13,25,Bank Transfer
726,9/28/2024,1100,2013,401,3,4318.77,10,Credit Card
727,2/22/2025,1141,2004,404,3,168.37,0,Debit Card
728,6/8/2024,1141,2079,404,2,2463.04,15,PayPal
729,8/6/2024,1120,2029,402,2,129.48,5,Cash
730,2/14/2025,1075,2049,404,2,1609.52,20,Bank Transfer
731,4/5/2025,1072,2011,404,1,1009.76,10,Credit Card
732,3/17/2025,1126,2029,401,2,59.99,5,Debit Card
733,8/5/2024,1128,2019,403,1,1508.43,20,PayPal
734,9/14/2024,1090,2098,403,0,1856.93,15,Cash
735,11/15/2024,1193,2019,401,0,1251.71,25,Bank Transfer
736,7/20/2024,1089,2041,404,3,946.82,10,Credit Card
737,1/12/2025,1035,2035,404,0,4141.15,0,Debit Card
738,10/16/2024,1021,2079,403,1,3890.78,15,PayPal
739,11/11/2024,1005,2052,404,2,913.03,5,Cash
740,3/8/2025,1132,2010,403,1,816.87,20,Bank Transfer
741,6/16/2024,1038,2007,403,2,661.71,10,Credit Card
742,10/17/2024,1135,2018,404,1,1267.5,15,Debit Card
743,12/31/2024,1088,2083,404,2,1098,5,PayPal
744,11/2/2024,1032,2069,403,2,1526.24,0,Cash
745,8/6/2024,1020,2041,404,0,4287.13,20,Bank Transfer
746,9/14/2024,1031,2019,404,0,4923.28,25,Credit Card
747,3/22/2025,1144,2080,402,2,1639.4,10,Debit Card
748,12/20/2024,1005,2031,401,1,754.47,5,PayPal
749,7/12/2024,1105,2013,404,3,851.33,15,Cash
750,1/26/2025,1143,2050,403,3,1393.58,0,Bank Transfer
751,5/14/2025,1106,2018,402,3,1423.82,10,Credit Card
752,4/12/2025,1071,2004,402,2,281.59,5,Debit Card
753,4/9/2025,1089,2005,402,2,641.36,20,PayPal
754,11/29/2024,1036,2053,401,2,470.38,15,Cash
755,3/28/2025,1031,2008,401,2,1805.56,25,Bank Transfer
756,3/13/2025,1184,2016,402,3,1351.08,10,Credit Card
757,8/2/2024,1022,2085,404,3,139.35,0,Debit Card
758,1/24/2025,1071,2021,401,2,291.37,15,PayPal
759,12/17/2024,1034,2066,402,0,1875.55,5,Cash
760,8/14/2024,1071,2039,404,2,702.43,20,Bank Transfer
761,4/12/2025,1005,2013,403,0,947,10,Credit Card
762,8/9/2024,1020,2019,403,1,4825.06,15,Debit Card
763,8/15/2024,1076,2040,402,2,141.82,5,PayPal
764,4/26/2025,1071,2075,402,3,575.11,0,Cash
765,10/7/2024,1016,2052,402,0,1928.78,20,Bank Transfer
766,1/25/2025,1116,2046,404,1,29.93,25,Credit Card
767,12/13/2024,1071,2054,404,,4825.01,10,Debit Card
768,12/31/2024,1042,2091,403,3,4290.97,5,PayPal
769,8/27/2024,1072,2097,401,3,4237.24,15,Cash
770,2/18/2025,1110,2097,403,2,4908.38,0,Bank Transfer
771,2/10/2025,1169,2043,402,2,1399.1,10,Credit Card
772,1/12/2025,1032,2013,402,3,2921.59,5,Debit Card
773,3/15/2025,1019,2085,404,2,783.93,20,PayPal
774,12/27/2024,1196,2001,401,1,481.97,15,Cash
775,6/8/2024,1181,2011,403,1,1012.93,25,Bank Transfer
776,10/24/2024,1180,2026,401,3,590.83,10,Credit Card
777,12/3/2024,1071,2072,402,,176.85,0,Debit Card
778,9/14/2024,1058,2093,403,0,1401.32,15,PayPal
779,12/11/2024,1143,2000,404,0,679.85,5,Cash
780,4/5/2025,1031,2059,404,0,487.87,20,Bank Transfer
781,9/21/2024,1114,2046,402,0,41.59,10,Credit Card
782,2/1/2025,1063,2054,403,,625.43,15,Debit Card
783,11/14/2024,1089,2031,401,2,1652.19,5,PayPal
784,12/7/2024,1066,2079,404,3,884.91,0,Cash
785,6/27/2024,1089,2088,401,0,911.74,20,Bank Transfer
786,10/1/2024,1016,2013,401,3,3277.86,25,Credit Card
787,11/8/2024,1168,2058,404,3,1257.5,10,Debit Card
788,10/15/2024,1006,2042,402,0,181.71,5,PayPal
789,3/15/2025,1116,2032,403,3,318.46,15,Cash
790,6/20/2024,1005,2083,403,1,651.92,0,Bank Transfer
791,10/16/2024,1002,2084,402,,1678.59,10,Credit Card
792,4/11/2025,1050,2081,402,2,977.66,5,Debit Card
793,2/2/2025,1177,2070,403,3,24.68,20,PayPal
794,4/18/2025,1126,2013,402,3,1575.59,15,Cash
795,2/22/2025,1084,2048,402,0,193.78,25,Bank Transfer
796,6/14/2024,1020,2080,403,,435.76,10,Credit Card
797,8/11/2024,1184,2097,402,0,1678.05,0,Debit Card
798,7/13/2024,1035,2014,403,2,770.8,15,PayPal
799,10/26/2024,1005,2008,401,1,423.78,5,Cash
800,10/29/2024,1153,2081,402,1,623.66,20,Bank Transfer
801,8/2/2024,1020,2065,404,0,1592.44,10,Credit Card
802,12/30/2024,1005,2082,403,3,1439.35,15,Debit Card
803,12/9/2024,1126,2074,404,0,1795.03,5,PayPal
804,11/20/2024,1071,2046,402,2,21.87,0,Cash
805,3/1/2025,1132,2074,401,2,961.72,20,Bank Transfer
806,11/8/2024,1081,2013,402,2,2115.92,25,Credit Card
807,7/5/2024,1131,2010,403,0,752.46,10,Debit Card
808,12/14/2024,1172,2040,403,1,115.33,5,PayPal
809,2/24/2025,1002,2036,403,3,1652.63,15,Cash
810,3/4/2025,1116,2029,402,1,82.22,0,Bank Transfer
811,3/15/2025,1184,2043,401,1,1886.76,10,Credit Card
812,11/9/2024,1142,2023,402,0,3464.82,5,Debit Card
813,10/20/2024,1005,2051,403,0,112.81,20,PayPal
814,7/28/2024,1084,2077,404,1,174.23,15,Cash
815,11/1/2024,1084,2057,403,0,396.39,25,Bank Transfer
816,3/30/2025,1006,2019,404,1,2859.78,10,Credit Card
817,11/21/2024,1002,2079,404,0,2382.86,0,Debit Card
818,2/26/2025,1052,2035,403,3,3087.91,15,PayPal
819,10/4/2024,1032,2013,402,3,1610.78,5,Cash
820,10/11/2024,1125,2073,401,2,1841.85,20,Bank Transfer
821,10/18/2024,1076,2022,404,3,1826.12,10,Credit Card
822,8/16/2024,1100,2005,402,1,1274.76,15,Debit Card
823,9/27/2024,1178,2027,404,0,199.24,5,PayPal
824,7/14/2024,1083,2021,403,0,192.73,0,Cash
825,2/4/2025,1097,2046,402,0,109.27,20,Bank Transfer
826,7/27/2024,1118,2008,401,1,903.56,25,Credit Card
827,11/25/2024,1041,2013,401,0,2258.82,10,Debit Card
828,7/4/2024,1173,2091,403,0,2895.34,5,PayPal
829,11/16/2024,1066,2039,404,,0,15,Cash
830,3/9/2025,1063,2030,402,3,78.39,0,Bank Transfer
831,3/28/2025,1016,2019,402,0,984.58,10,Credit Card
832,10/11/2024,1048,2069,404,0,256.48,5,Debit Card
833,10/9/2024,1089,2035,404,2,2160.41,20,PayPal
834,6/29/2024,1020,2063,401,1,234.75,15,Cash
835,10/9/2024,1099,2098,402,2,1349.42,25,Bank Transfer
836,6/29/2024,1032,2081,402,0,1251.88,10,Credit Card
837,4/25/2025,1188,2031,401,,628.4,0,Debit Card
838,8/2/2024,1034,2039,404,2,1928.92,15,PayPal
839,3/15/2025,1005,2036,401,2,451.34,5,Cash
840,6/23/2024,1063,2089,402,3,407.91,20,Bank Transfer
841,1/4/2025,1032,2035,401,1,1065.02,10,Credit Card
842,8/11/2024,1052,2019,404,2,1388.91,15,Debit Card
843,11/11/2024,1077,2091,402,3,4876.5,5,PayPal
844,11/4/2024,1032,2078,404,3,793.77,0,Cash
845,4/10/2025,1076,2019,402,3,1774.52,20,Bank Transfer
846,12/18/2024,1085,2091,402,1,0,25,Credit Card
847,4/12/2025,1095,2053,404,2,650.23,10,Debit Card
848,5/28/2025,1034,2015,404,1,900.78,5,PayPal
849,9/13/2024,1184,2046,403,3,112.99,15,Cash
850,9/7/2024,1089,2086,401,1,938.17,0,Bank Transfer
851,1/29/2025,1154,2084,402,,1306.57,10,Credit Card
852,5/3/2025,1150,2010,402,1,543.1,5,Debit Card
853,10/1/2024,1168,2075,403,0,1166.59,20,PayPal
854,3/19/2025,1068,2095,404,0,1641.96,15,Cash
855,6/1/2024,1005,2083,403,1,413.48,25,Bank Transfer
856,7/26/2024,1128,2057,402,0,1627.9,10,Credit Card
857,8/18/2024,1104,2079,401,1,885.68,0,Debit Card
858,7/22/2024,1034,2061,404,0,568.86,15,PayPal
859,5/16/2025,1010,2097,401,2,2629.54,5,Cash
860,10/14/2024,1094,2043,403,2,787.95,20,Bank Transfer
861,6/25/2024,1084,2000,404,3,1781.54,10,Credit Card
862,7/28/2024,1135,2035,403,3,3471.03,15,Debit Card
863,6/1/2024,1082,2054,401,2,1551.01,5,PayPal
864,11/29/2024,1020,2046,401,2,109.67,0,Cash
865,4/16/2025,1183,2016,404,2,1992.79,20,Bank Transfer
866,5/28/2025,1114,2061,402,1,1336.5,25,Credit Card
867,7/8/2024,1183,2054,404,1,3496.7,10,Debit Card
868,5/15/2025,1170,2097,404,2,4693.01,5,PayPal
869,3/7/2025,1164,2046,404,1,50.74,15,Cash
870,7/17/2024,1151,2095,401,1,1910.43,0,Bank Transfer
871,12/21/2024,1034,2024,404,2,1605.16,10,Credit Card
872,5/9/2025,1071,2013,404,2,2749.25,5,Debit Card
873,11/21/2024,1037,2089,401,2,1392.77,20,PayPal
874,9/20/2024,1146,2027,404,3,1629.91,15,Cash
875,8/3/2024,1187,2028,401,1,1468.42,25,Bank Transfer
876,9/30/2024,1040,2070,404,3,116.08,10,Credit Card
877,11/2/2024,1072,2035,404,2,3111.73,0,Debit Card
878,3/22/2025,1181,2029,402,3,30.28,15,PayPal
879,8/30/2024,1188,2046,401,1,147.58,5,Cash
880,1/28/2025,1034,2091,402,0,3425.44,20,Bank Transfer
881,12/25/2024,1160,2031,401,3,1391.57,10,Credit Card
882,5/16/2025,1096,2085,401,3,1323.73,15,Debit Card
883,10/25/2024,1066,2097,402,,3076.84,5,PayPal
884,9/20/2024,1151,2091,404,1,785.74,0,Cash
885,4/30/2025,1047,2089,401,3,1682.43,20,Bank Transfer
886,12/12/2024,1166,2035,401,1,0,25,Credit Card
887,11/18/2024,1010,2035,402,2,657.52,10,Debit Card
888,5/24/2025,1093,2021,404,0,140.02,5,PayPal
889,5/13/2025,1075,2056,402,2,1972.74,15,Cash
