TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent,PaymentType
419,2025-04-17,1032,2005,402,1.0,770.4,5,Cash
420,2024-06-19,1089,2058,401,,251.29,20,Bank Transfer
421,2025-05-21,1070,2033,402,3.0,1324.01,10,Credit Card
422,2025-04-03,1096,2028,404,2.0,990.11,5,Debit Card
423,2024-12-27,1035,2029,401,2.0,36.17,20,Paypal
424,2024-10-24,1030,2053,403,3.0,984.09,15,Cash
425,2024-12-24,1105,2013,402,1.0,2806.89,25,Bank Transfer
426,2025-04-23,1116,2023,404,0.0,3775.88,10,Credit Card
427,2025-03-28,1055,2060,404,3.0,1599.5,0,Debit Card
428,2025-03-28,1020,2054,404,0.0,2234.58,15,Paypal
429,2024-07-16,1005,2077,401,0.0,1086.29,5,Cash
430,2025-03-01,1116,2069,401,3.0,772.24,20,Bank Transfer
431,2024-06-19,1058,2061,404,0.0,546.31,10,Credit Card
432,2025-03-07,1021,2097,404,0.0,4052.4,15,Debit Card
433,2024-12-21,1034,2026,403,0.0,1320.57,5,Paypal
434,2024-09-13,1108,2078,403,3.0,855.79,0,Cash
435,2025-03-14,1094,2061,403,2.0,826.35,20,Bank Transfer
436,2024-07-27,1030,2057,402,3.0,1611.66,25,Credit Card
437,2024-12-29,1013,2013,401,3.0,2459.2,10,Debit Card
438,2024-06-28,1066,2092,404,3.0,1065.96,5,Paypal
439,2025-02-12,1198,2081,404,1.0,1864.98,15,Cash
440,2024-12-07,1071,2086,401,0.0,219.34,0,Bank Transfer
441,2024-09-21,1171,2075,402,0.0,1121.71,10,Credit Card
442,2025-02-18,1149,2040,402,1.0,66.55,5,Debit Card
443,2024-06-02,1066,2064,403,0.0,1915.58,20,Paypal
444,2025-04-18,1147,2091,404,1.0,4825.57,15,Cash
445,2024-11-22,1150,2061,401,3.0,1988.69,25,Bank Transfer
446,2025-01-26,1089,2045,401,2.0,231.37,10,Credit Card
447,2025-01-25,1019,2022,404,1.0,574.7,0,Debit Card
448,2025-05-14,1048,2025,402,2.0,445.39,15,Paypal
449,2024-09-11,1039,2015,401,3.0,1540.28,5,Cash
450,2024-12-13,1032,2040,404,2.0,147.82,20,Bank Transfer
451,2025-05-02,1056,2016,401,3.0,1104.5,10,Credit Card
452,2024-12-03,1175,2058,401,3.0,66.42,15,Debit Card
453,2025-01-25,1025,2070,403,2.0,75.99,5,Paypal
454,2024-12-29,1127,2053,403,3.0,400.78,0,Cash
455,2024-07-25,1058,2092,403,3.0,432.32,20,Bank Transfer
456,2025-03-20,1121,2022,404,2.0,635.07,25,Credit Card
457,2024-12-18,1101,2023,401,2.0,3334.38,10,Debit Card
458,2024-11-19,1092,2071,403,3.0,1741.37,5,Paypal
459,2025-05-19,1116,2036,403,3.0,921.51,15,Cash
460,2024-07-04,1118,2018,402,2.0,1244.0,0,Bank Transfer
461,2024-11-06,1020,2035,403,2.0,3224.23,10,Credit Card
462,2024-11-03,1199,2046,404,1.0,27.51,5,Debit Card
463,2024-09-05,1190,2010,402,0.0,1876.75,20,Paypal
464,2024-11-25,1005,2010,401,1.0,1866.6,15,Cash
465,2024-11-02,1020,2016,402,1.0,1343.92,25,Bank Transfer
466,2025-04-12,1121,2069,403,1.0,1410.36,10,Credit Card
467,2024-08-13,1161,2072,404,2.0,989.22,0,Debit Card
468,2024-09-02,1020,2033,402,0.0,1528.67,15,Paypal
469,2024-07-27,1136,2091,404,3.0,3186.52,5,Cash
470,2025-03-19,1048,2071,404,1.0,1309.68,20,Bank Transfer
471,2025-03-31,1066,2030,403,2.0,1714.29,10,Credit Card
472,2024-08-15,1163,2057,403,3.0,87.82,15,Debit Card
473,2024-06-22,1047,2036,403,3.0,503.98,5,Paypal
474,2024-08-02,1087,2063,403,0.0,1694.92,0,Cash
475,2025-05-15,1005,2091,402,2.0,4227.13,20,Bank Transfer
476,2024-07-21,1063,2056,402,0.0,1483.88,25,Credit Card
477,2024-07-10,1053,2087,403,1.0,132.26,10,Debit Card
478,2025-05-10,1064,2038,402,0.0,474.69,5,Paypal
479,2024-07-18,1083,2041,401,1.0,688.97,15,Cash
480,2025-03-14,1152,2019,402,0.0,2022.9,0,Bank Transfer
481,2025-05-22,1015,2023,401,1.0,3012.58,10,Credit Card
482,2025-01-11,1112,2002,404,1.0,127.0,5,Debit Card
483,2025-02-09,1138,2024,402,2.0,586.88,20,Paypal
484,2025-04-01,1141,2097,402,2.0,2543.36,15,Cash
485,2025-03-11,1187,2013,403,1.0,785.04,25,Bank Transfer
486,2025-05-21,1048,2063,402,2.0,677.95,10,Credit Card
487,2024-07-11,1011,2016,402,1.0,423.65,0,Debit Card
488,2024-06-14,1099,2067,403,,1449.8,15,Paypal
489,2024-06-06,1167,2010,404,0.0,1499.78,5,Cash
490,2025-04-23,1181,2039,403,0.0,850.71,20,Bank Transfer
491,2024-08-29,1025,2068,404,1.0,1897.63,10,Credit Card
492,2024-12-17,1191,2039,403,3.0,1250.64,15,Debit Card
493,2024-08-14,1086,2068,404,2.0,1993.86,5,Paypal
494,2025-04-06,1162,2092,403,1.0,1122.97,0,Cash
495,2025-02-27,1115,2050,401,2.0,1059.34,20,Bank Transfer
496,2025-05-30,1076,2027,403,,1394.95,25,Credit Card
497,2024-09-21,1142,2073,402,3.0,319.9,10,Debit Card
498,2024-10-25,1059,2041,401,1.0,3756.11,5,Paypal
499,2025-03-17,1066,2038,401,3.0,159.05,15,Cash
500,2025-03-08,1111,2015,402,0.0,1282.78,0,Bank Transfer
501,2024-06-23,1081,2019,403,1.0,3531.36,10,Credit Card
502,2025-05-31,1192,2064,401,2.0,338.62,5,Debit Card
503,2024-10-13,1190,2079,403,3.0,1086.69,20,Paypal
504,2024-07-27,1124,2073,402,1.0,569.2,15,Cash
505,2024-11-14,1147,2079,404,1.0,3172.45,25,Bank Transfer
506,2024-06-11,1089,2056,402,1.0,778.95,10,Credit Card
507,2025-03-04,1028,2031,402,2.0,1402.9,0,Debit Card
508,2024-07-17,1005,2070,402,2.0,97.23,15,Paypal
509,2025-05-30,1171,2039,401,0.0,4051.35,5,Cash
510,2024-12-31,1034,2041,403,0.0,4475.31,20,Bank Transfer
511,2024-11-01,1130,2012,403,0.0,1026.27,10,Credit Card
512,2024-11-22,1005,2097,403,3.0,582.68,15,Debit Card
513,2025-01-31,1077,2097,403,2.0,4506.81,5,Paypal
514,2025-03-26,1020,2054,404,0.0,2843.23,0,Cash
515,2025-01-27,1175,2035,402,2.0,1981.78,20,Bank Transfer
516,2024-12-13,1116,2087,402,2.0,1802.35,25,Credit Card
517,2025-04-30,1197,2039,402,0.0,4277.85,10,Debit Card
518,2024-07-31,1089,2052,404,2.0,416.47,5,Paypal
519,2024-07-26,1020,2078,402,1.0,750.56,15,Cash
520,2025-02-01,1128,2060,403,3.0,318.15,0,Bank Transfer
521,2024-08-19,1034,2052,402,1.0,178.97,10,Credit Card
522,2025-05-06,1157,2041,404,3.0,688.22,5,Debit Card
523,2025-02-22,1080,2095,401,3.0,1761.65,20,Paypal
524,2025-04-18,1005,2005,404,0.0,907.13,15,Cash
525,2025-04-20,1073,2054,403,0.0,4566.54,25,Bank Transfer
526,2024-11-23,1023,2014,402,1.0,680.75,10,Credit Card
527,2024-06-11,1182,2058,401,1.0,290.91,0,Debit Card
528,2024-07-19,1092,2079,402,3.0,1268.98,15,Paypal
529,2024-10-13,1038,2023,402,0.0,1892.83,5,Cash
530,2025-03-08,1160,2023,402,,554.93,20,Bank Transfer
531,2024-12-02,1001,2063,402,3.0,911.66,10,Credit Card
532,2024-12-27,1020,2071,402,,1323.89,15,Debit Card
533,2024-06-16,1170,2077,403,0.0,863.07,5,Paypal
534,2024-08-13,1156,2089,402,2.0,231.6,0,Cash
535,2024-09-30,1097,2097,404,0.0,1105.46,20,Bank Transfer
536,2025-02-04,1134,2026,402,0.0,1959.73,25,Credit Card
537,2024-12-10,1020,2040,403,2.0,96.0,10,Debit Card
538,2024-12-02,1127,2023,402,1.0,,5,Paypal
539,2024-06-11,1030,2026,404,2.0,1621.78,15,Cash
540,2024-08-27,1176,2019,403,2.0,1012.27,0,Bank Transfer
541,2024-10-12,1145,2003,402,2.0,984.26,10,Credit Card
542,2024-11-26,1116,2080,404,2.0,1637.62,5,Debit Card
543,2025-05-07,1020,2086,403,0.0,1386.71,20,Paypal
544,2025-03-20,1090,2023,403,2.0,3319.3,15,Cash
545,2025-04-05,1099,2019,403,2.0,1721.74,25,Bank Transfer
546,2024-07-07,1095,2038,402,1.0,1580.64,10,Credit Card
547,2025-03-12,1113,2061,402,3.0,1071.07,0,Debit Card
548,2025-03-11,1066,2066,402,0.0,1441.67,15,Paypal
549,2024-12-07,1034,2076,401,0.0,1544.05,5,Cash
550,2025-02-27,1020,2026,403,2.0,672.34,20,Bank Transfer
551,2024-11-16,1116,2019,401,0.0,2076.43,10,Credit Card
552,2024-10-07,1020,2021,401,2.0,148.92,15,Debit Card
553,2024-06-13,1012,2013,401,1.0,4510.74,5,Paypal
554,2025-01-04,1114,2039,403,0.0,3900.84,0,Cash
555,2024-11-23,1032,2041,404,1.0,4530.65,20,Bank Transfer
556,2024-09-14,1046,2085,403,2.0,109.02,25,Credit Card
557,2024-11-26,1118,2036,403,1.0,841.09,10,Debit Card
558,2025-02-13,1066,2068,404,3.0,525.2,5,Paypal
559,2024-08-05,1016,2070,404,3.0,57.91,15,Cash
560,2025-02-04,1066,2091,404,3.0,939.44,0,Bank Transfer
561,2024-11-17,1103,2019,404,0.0,4176.65,10,Credit Card
562,2025-04-22,1162,2096,402,3.0,810.47,5,Debit Card
563,2024-12-21,1089,2041,404,2.0,3122.27,20,Paypal
564,2024-12-28,1032,2007,403,0.0,,15,Cash
565,2024-12-17,1028,2003,402,3.0,1437.96,25,Bank Transfer
566,2024-11-07,1054,2060,402,3.0,752.56,10,Credit Card
567,2024-11-09,1171,2013,401,1.0,2690.16,0,Debit Card
568,2024-11-15,1021,2079,404,3.0,2544.77,15,Paypal
569,2024-11-12,1098,2023,404,3.0,1565.37,5,Cash
570,2024-12-03,1139,2004,401,2.0,988.99,20,Bank Transfer
571,2025-02-01,1020,2010,401,0.0,1101.43,10,Credit Card
572,2024-12-21,1087,2001,404,3.0,696.45,15,Debit Card
573,2024-10-19,1075,2013,403,2.0,2629.22,5,Paypal
574,2024-08-09,1020,2079,401,0.0,845.88,0,Cash
575,2025-03-14,1157,2041,401,1.0,3825.35,20,Bank Transfer
576,2025-01-18,1044,2035,404,0.0,879.81,25,Credit Card
577,2024-07-31,1039,2096,404,1.0,1465.7,10,Debit Card
578,2024-08-09,1088,2041,401,,2643.04,5,Paypal
579,2024-11-26,1136,2079,404,3.0,4672.5,15,Cash
580,2024-11-19,1135,2005,401,2.0,891.98,0,Bank Transfer
581,2025-05-03,1085,2019,403,3.0,3538.81,10,Credit Card
582,2024-09-07,1197,2054,402,0.0,4242.6,5,Debit Card
583,2024-06-06,1066,2044,402,2.0,96.22,20,Paypal
584,2024-07-09,1168,2027,401,0.0,1229.14,15,Cash
585,2024-10-28,1165,2023,401,2.0,3472.15,25,Bank Transfer
586,2024-07-03,1070,2088,403,0.0,171.66,10,Credit Card
587,2024-11-01,1066,2033,402,3.0,441.3,0,Debit Card
588,2024-11-02,1027,2079,402,0.0,3719.3,15,Paypal
589,2024-07-13,1020,2002,404,0.0,1345.98,5,Cash
590,2024-09-17,1100,2065,404,3.0,1572.83,20,Bank Transfer
591,2025-03-14,1000,2088,404,2.0,640.51,10,Credit Card
592,2024-06-24,1165,2097,403,3.0,1804.81,15,Debit Card
593,2024-08-23,1098,2038,404,2.0,1776.17,5,Paypal
594,2024-11-15,1034,2039,402,0.0,3395.33,0,Cash
595,2024-12-03,1115,2002,401,2.0,133.49,20,Bank Transfer
596,2024-07-20,1170,2086,402,1.0,121.91,25,Credit Card
597,2024-07-29,1120,2079,401,1.0,3346.98,10,Debit Card
598,2025-04-28,1024,2021,401,0.0,1210.21,5,Paypal
599,2024-12-30,1071,2094,404,1.0,1931.15,15,Cash
600,2024-08-27,1116,2009,403,3.0,61.79,0,Bank Transfer
601,2024-08-08,1034,2039,404,0.0,863.25,10,Credit Card
602,2024-06-04,1180,2036,404,3.0,452.01,5,Debit Card
603,2025-01-10,1105,2023,401,3.0,896.1,20,Paypal
604,2025-03-30,1107,2035,402,0.0,4382.29,15,Cash
605,2025-05-28,1118,2084,402,1.0,340.97,25,Bank Transfer
606,2025-04-05,1127,2013,401,2.0,1631.22,10,Credit Card
607,2024-12-30,1116,2013,402,0.0,1022.29,0,Debit Card
608,2025-04-25,1151,2053,402,2.0,264.76,15,Paypal
609,2024-09-02,1005,2048,402,,155.96,5,Cash
610,2024-11-15,1032,2054,402,1.0,4890.0,20,Bank Transfer
611,2024-08-23,1034,2019,404,1.0,1489.34,10,Credit Card
612,2024-09-28,1116,2070,402,3.0,40.3,15,Debit Card
613,2024-11-26,1003,2094,402,3.0,1789.05,5,Paypal
614,2024-12-25,1034,2005,401,0.0,818.92,0,Cash
615,2025-03-24,1025,2030,401,0.0,842.91,20,Bank Transfer
616,2024-08-30,1061,2011,401,2.0,945.6,25,Credit Card
617,2024-12-20,1116,2017,404,2.0,1422.61,10,Debit Card
618,2024-06-01,1098,2042,401,2.0,1244.38,5,Paypal
619,2024-12-20,1066,2042,401,2.0,266.38,15,Cash
620,2024-10-25,1093,2082,401,1.0,703.11,0,Bank Transfer
621,2024-12-13,1188,2074,402,1.0,1800.97,10,Credit Card
622,2024-12-04,1013,2054,404,0.0,2893.57,5,Debit Card
623,2025-03-29,1115,2086,401,3.0,811.83,15,Paypal
624,2024-08-14,1019,2041,401,3.0,1419.15,0,Cash
625,2025-05-16,1005,2069,402,3.0,1307.13,20,Bank Transfer
626,2024-09-27,1071,2066,403,2.0,1584.31,10,Credit Card
627,2024-11-29,1135,2056,404,1.0,647.67,25,Debit Card
628,2025-03-15,1089,2098,401,2.0,374.41,5,Paypal
629,2025-05-05,1073,2023,402,0.0,1924.82,15,Cash
630,2024-07-23,1047,2013,403,1.0,2929.4,0,Bank Transfer
631,2024-08-07,1006,2063,402,2.0,1941.79,10,Credit Card
632,2024-12-14,1165,2060,403,1.0,1470.66,5,Debit Card
633,2025-05-04,1028,2005,402,0.0,833.18,15,Paypal
634,2025-04-05,1023,2070,402,1.0,117.39,0,Cash
635,2024-08-20,1032,2011,404,2.0,1047.53,20,Bank Transfer
636,2024-06-24,1101,2079,403,0.0,2081.1,10,Credit Card
637,2025-05-24,1022,2091,404,2.0,3776.0,25,Debit Card
638,2025-04-26,1106,2039,401,2.0,4403.87,5,Paypal
639,2025-05-28,1005,2079,403,3.0,3898.6,15,Cash
640,2024-07-27,1005,2091,401,2.0,1867.61,0,Bank Transfer
641,2024-12-17,1006,2019,403,3.0,3496.61,10,Credit Card
642,2024-09-26,1071,2041,404,0.0,2127.92,5,Debit Card
643,2024-11-28,1066,2060,401,0.0,367.55,20,Paypal
644,2024-06-26,1177,2023,401,3.0,4798.2,15,Cash
645,2024-06-21,1163,2065,402,1.0,1217.59,25,Bank Transfer
646,2024-08-09,1080,2087,403,2.0,1181.09,10,Credit Card
647,2025-03-29,1020,2062,404,1.0,351.38,0,Debit Card
648,2024-08-31,1066,2009,401,0.0,53.62,15,Paypal
649,2024-10-24,1152,2043,402,0.0,281.26,5,Cash
650,2024-07-24,1176,2023,402,0.0,3933.61,20,Bank Transfer
651,2024-07-18,1032,2005,402,0.0,1821.63,10,Credit Card
652,2024-06-19,1002,2015,402,1.0,735.49,15,Debit Card
653,2024-07-09,1071,2044,403,1.0,183.26,5,Paypal
654,2025-03-28,1135,2035,403,0.0,944.09,0,Cash
655,2024-08-28,1181,2089,402,0.0,741.9,20,Bank Transfer
656,2024-10-30,1071,2097,403,0.0,2731.17,25,Credit Card
657,2024-10-23,1184,2054,404,2.0,3812.78,10,Debit Card
658,2025-02-01,1057,2037,404,0.0,1614.75,5,Paypal
659,2025-05-10,1003,2062,401,0.0,819.88,15,Cash
660,2025-02-04,1189,2021,401,1.0,1210.17,0,Bank Transfer
661,2025-05-29,1005,2035,403,3.0,3500.05,10,Credit Card
662,2025-05-15,1130,2091,401,3.0,3327.67,5,Debit Card
663,2024-07-26,1034,2063,401,3.0,687.56,20,Paypal
664,2024-10-01,1194,2097,404,1.0,2740.55,15,Cash
665,2024-12-04,1138,2097,401,0.0,1915.52,25,Bank Transfer
666,2024-10-28,1008,2041,402,1.0,2250.86,10,Credit Card
667,2025-03-07,1125,2087,404,1.0,813.2,0,Debit Card
668,2024-12-01,1157,2098,403,0.0,299.99,15,Paypal
669,2024-10-25,1149,2054,404,2.0,2353.68,5,Cash
670,2024-06-24,1071,2075,401,0.0,273.22,20,Bank Transfer
671,2024-08-10,1009,2054,404,3.0,4935.94,10,Credit Card
672,2024-10-29,1146,2091,401,1.0,2762.46,15,Debit Card
673,2025-03-07,1157,2079,402,0.0,2911.25,5,Paypal
674,2024-09-26,1005,2079,401,0.0,1730.14,0,Cash
675,2024-12-19,1109,2019,403,2.0,2929.76,20,Bank Transfer
676,2024-08-22,1159,2085,402,1.0,465.26,25,Credit Card
677,2025-05-18,1119,2097,404,0.0,2139.24,10,Debit Card
678,2024-08-01,1020,2052,403,0.0,1699.64,5,Paypal
679,2024-09-17,1041,2039,402,0.0,624.67,15,Cash
680,2025-03-19,1124,2055,404,0.0,581.79,0,Bank Transfer
681,2024-06-13,1071,2022,401,3.0,157.89,10,Credit Card
682,2025-04-25,1076,2052,403,0.0,1687.63,5,Debit Card
683,2025-04-05,1066,2074,403,0.0,288.44,20,Paypal
684,2025-03-22,1149,2095,402,1.0,391.55,15,Cash
685,2025-05-22,1065,2007,404,0.0,876.37,25,Bank Transfer
686,2025-01-30,1037,2091,403,0.0,4573.53,10,Credit Card
687,2024-06-15,1013,2085,402,3.0,1919.04,0,Debit Card
688,2024-10-24,1031,2030,404,3.0,1839.96,15,Paypal
689,2024-09-30,1193,2035,402,2.0,3950.33,5,Cash
690,2024-11-07,1066,2062,404,2.0,1759.68,20,Bank Transfer
691,2025-03-28,1178,2019,403,2.0,623.08,10,Credit Card
692,2024-06-22,1161,2082,402,,645.82,15,Debit Card
693,2024-12-21,1071,2098,402,3.0,672.83,5,Paypal
694,2024-11-27,1066,2039,403,1.0,2154.2,0,Cash
695,2024-11-02,1146,2013,402,3.0,3655.68,20,Bank Transfer
696,2024-08-09,1109,2019,401,1.0,1028.08,25,Credit Card
697,2025-02-15,1116,2063,401,1.0,1730.78,10,Debit Card
698,2025-03-14,1126,2055,402,2.0,419.26,5,Paypal
699,2024-08-14,1007,2041,402,1.0,3579.2,15,Cash
700,2024-11-22,1116,2088,404,3.0,1485.4,0,Bank Transfer
701,2024-09-13,1034,2035,404,0.0,0.0,10,Credit Card
702,2024-12-04,1101,2016,401,2.0,1011.04,5,Debit Card
703,2024-10-15,1022,2070,404,0.0,146.99,20,Paypal
704,2024-12-03,1071,2055,403,2.0,1535.05,15,Cash
705,2024-09-16,1042,2046,402,3.0,30.81,25,Bank Transfer
706,2024-09-03,1020,2091,404,3.0,2104.34,10,Credit Card
707,2025-02-10,1126,2023,401,1.0,1312.95,0,Debit Card
708,2024-08-09,1069,2084,402,0.0,1163.04,15,Paypal
709,2024-11-09,1032,2042,401,0.0,1201.16,5,Cash
710,2025-05-15,1039,2091,404,2.0,526.12,20,Bank Transfer
711,2025-05-22,1115,2070,402,0.0,49.61,10,Credit Card
712,2025-03-20,1140,2048,401,1.0,1553.21,15,Debit Card
713,2024-11-04,1071,2079,403,1.0,2708.8,5,Paypal
714,2024-11-14,1079,2077,402,0.0,1049.67,0,Cash
715,2024-11-30,1121,2039,404,3.0,3262.41,20,Bank Transfer
716,2024-11-15,1010,2059,402,1.0,1078.19,25,Credit Card
717,2025-01-12,1032,2061,403,1.0,635.8,10,Debit Card
718,2024-09-10,1145,2019,401,3.0,2590.95,5,Paypal
719,2025-02-15,1090,2019,401,3.0,1319.94,15,Cash
720,2024-11-02,1020,2046,404,2.0,138.54,0,Bank Transfer
721,2025-03-24,1066,2077,403,0.0,84.93,10,Credit Card
722,2024-11-03,1032,2051,404,2.0,1928.13,5,Debit Card
723,2025-01-25,1022,2013,402,0.0,1346.99,20,Paypal
724,2024-06-12,1037,2055,402,3.0,872.66,15,Cash
725,2024-07-19,1189,2062,404,,523.13,25,Bank Transfer
726,2024-09-28,1100,2013,401,3.0,4318.77,10,Credit Card
727,2025-02-22,1141,2004,404,3.0,168.37,0,Debit Card
728,2024-06-08,1141,2079,404,2.0,2463.04,15,Paypal
729,2024-08-06,1120,2029,402,2.0,129.48,5,Cash
730,2025-02-14,1075,2049,404,2.0,1609.52,20,Bank Transfer
731,2025-04-05,1072,2011,404,1.0,1009.76,10,Credit Card
732,2025-03-17,1126,2029,401,2.0,59.99,5,Debit Card
733,2024-08-05,1128,2019,403,1.0,1508.43,20,Paypal
734,2024-09-14,1090,2098,403,0.0,1856.93,15,Cash
735,2024-11-15,1193,2019,401,0.0,1251.71,25,Bank Transfer
736,2024-07-20,1089,2041,404,3.0,946.82,10,Credit Card
737,2025-01-12,1035,2035,404,0.0,4141.15,0,Debit Card
738,2024-10-16,1021,2079,403,1.0,3890.78,15,Paypal
739,2024-11-11,1005,2052,404,2.0,913.03,5,Cash
740,2025-03-08,1132,2010,403,1.0,816.87,20,Bank Transfer
741,2024-06-16,1038,2007,403,2.0,661.71,10,Credit Card
742,2024-10-17,1135,2018,404,1.0,1267.5,15,Debit Card
743,2024-12-31,1088,2083,404,2.0,1098.0,5,Paypal
744,2024-11-02,1032,2069,403,2.0,1526.24,0,Cash
745,2024-08-06,1020,2041,404,0.0,4287.13,20,Bank Transfer
746,2024-09-14,1031,2019,404,0.0,4923.28,25,Credit Card
747,2025-03-22,1144,2080,402,2.0,1639.4,10,Debit Card
748,2024-12-20,1005,2031,401,1.0,754.47,5,Paypal
749,2024-07-12,1105,2013,404,3.0,851.33,15,Cash
750,2025-01-26,1143,2050,403,3.0,1393.58,0,Bank Transfer
751,2025-05-14,1106,2018,402,3.0,1423.82,10,Credit Card
752,2025-04-12,1071,2004,402,2.0,281.59,5,Debit Card
753,2025-04-09,1089,2005,402,2.0,641.36,20,Paypal
754,2024-11-29,1036,2053,401,2.0,470.38,15,Cash
755,2025-03-28,1031,2008,401,2.0,1805.56,25,Bank Transfer
756,2025-03-13,1184,2016,402,3.0,1351.08,10,Credit Card
757,2024-08-02,1022,2085,404,3.0,139.35,0,Debit Card
758,2025-01-24,1071,2021,401,2.0,291.37,15,Paypal
759,2024-12-17,1034,2066,402,0.0,1875.55,5,Cash
760,2024-08-14,1071,2039,404,2.0,702.43,20,Bank Transfer
761,2025-04-12,1005,2013,403,0.0,947.0,10,Credit Card
762,2024-08-09,1020,2019,403,1.0,4825.06,15,Debit Card
763,2024-08-15,1076,2040,402,2.0,141.82,5,Paypal
764,2025-04-26,1071,2075,402,3.0,575.11,0,Cash
765,2024-10-07,1016,2052,402,0.0,1928.78,20,Bank Transfer
766,2025-01-25,1116,2046,404,1.0,29.93,25,Credit Card
767,2024-12-13,1071,2054,404,,4825.01,10,Debit Card
768,2024-12-31,1042,2091,403,3.0,4290.97,5,Paypal
769,2024-08-27,1072,2097,401,3.0,4237.24,15,Cash
770,2025-02-18,1110,2097,403,2.0,4908.38,0,Bank Transfer
771,2025-02-10,1169,2043,402,2.0,1399.1,10,Credit Card
772,2025-01-12,1032,2013,402,3.0,2921.59,5,Debit Card
773,2025-03-15,1019,2085,404,2.0,783.93,20,Paypal
774,2024-12-27,1196,2001,401,1.0,481.97,15,Cash
775,2024-06-08,1181,2011,403,1.0,1012.93,25,Bank Transfer
776,2024-10-24,1180,2026,401,3.0,590.83,10,Credit Card
777,2024-12-03,1071,2072,402,,176.85,0,Debit Card
778,2024-09-14,1058,2093,403,0.0,1401.32,15,Paypal
779,2024-12-11,1143,2000,404,0.0,679.85,5,Cash
780,2025-04-05,1031,2059,404,0.0,487.87,20,Bank Transfer
781,2024-09-21,1114,2046,402,0.0,41.59,10,Credit Card
782,2025-02-01,1063,2054,403,,625.43,15,Debit Card
783,2024-11-14,1089,2031,401,2.0,1652.19,5,Paypal
784,2024-12-07,1066,2079,404,3.0,884.91,0,Cash
785,2024-06-27,1089,2088,401,0.0,911.74,20,Bank Transfer
786,2024-10-01,1016,2013,401,3.0,3277.86,25,Credit Card
787,2024-11-08,1168,2058,404,3.0,1257.5,10,Debit Card
788,2024-10-15,1006,2042,402,0.0,181.71,5,Paypal
789,2025-03-15,1116,2032,403,3.0,318.46,15,Cash
790,2024-06-20,1005,2083,403,1.0,651.92,0,Bank Transfer
791,2024-10-16,1002,2084,402,,1678.59,10,Credit Card
792,2025-04-11,1050,2081,402,2.0,977.66,5,Debit Card
793,2025-02-02,1177,2070,403,3.0,24.68,20,Paypal
794,2025-04-18,1126,2013,402,3.0,1575.59,15,Cash
795,2025-02-22,1084,2048,402,0.0,193.78,25,Bank Transfer
796,2024-06-14,1020,2080,403,,435.76,10,Credit Card
797,2024-08-11,1184,2097,402,0.0,1678.05,0,Debit Card
798,2024-07-13,1035,2014,403,2.0,770.8,15,Paypal
799,2024-10-26,1005,2008,401,1.0,423.78,5,Cash
800,2024-10-29,1153,2081,402,1.0,623.66,20,Bank Transfer
801,2024-08-02,1020,2065,404,0.0,1592.44,10,Credit Card
802,2024-12-30,1005,2082,403,3.0,1439.35,15,Debit Card
803,2024-12-09,1126,2074,404,0.0,1795.03,5,Paypal
804,2024-11-20,1071,2046,402,2.0,21.87,0,Cash
805,2025-03-01,1132,2074,401,2.0,961.72,20,Bank Transfer
806,2024-11-08,1081,2013,402,2.0,2115.92,25,Credit Card
807,2024-07-05,1131,2010,403,0.0,752.46,10,Debit Card
808,2024-12-14,1172,2040,403,1.0,115.33,5,Paypal
809,2025-02-24,1002,2036,403,3.0,1652.63,15,Cash
810,2025-03-04,1116,2029,402,1.0,82.22,0,Bank Transfer
811,2025-03-15,1184,2043,401,1.0,1886.76,10,Credit Card
812,2024-11-09,1142,2023,402,0.0,3464.82,5,Debit Card
813,2024-10-20,1005,2051,403,0.0,112.81,20,Paypal
814,2024-07-28,1084,2077,404,1.0,174.23,15,Cash
815,2024-11-01,1084,2057,403,0.0,396.39,25,Bank Transfer
816,2025-03-30,1006,2019,404,1.0,2859.78,10,Credit Card
817,2024-11-21,1002,2079,404,0.0,2382.86,0,Debit Card
818,2025-02-26,1052,2035,403,3.0,3087.91,15,Paypal
819,2024-10-04,1032,2013,402,3.0,1610.78,5,Cash
820,2024-10-11,1125,2073,401,2.0,1841.85,20,Bank Transfer
821,2024-10-18,1076,2022,404,3.0,1826.12,10,Credit Card
822,2024-08-16,1100,2005,402,1.0,1274.76,15,Debit Card
823,2024-09-27,1178,2027,404,0.0,199.24,5,Paypal
824,2024-07-14,1083,2021,403,0.0,192.73,0,Cash
825,2025-02-04,1097,2046,402,0.0,109.27,20,Bank Transfer
826,2024-07-27,1118,2008,401,1.0,903.56,25,Credit Card
827,2024-11-25,1041,2013,401,0.0,2258.82,10,Debit Card
828,2024-07-04,1173,2091,403,0.0,2895.34,5,Paypal
829,2024-11-16,1066,2039,404,,0.0,15,Cash
830,2025-03-09,1063,2030,402,3.0,78.39,0,Bank Transfer
831,2025-03-28,1016,2019,402,0.0,984.58,10,Credit Card
832,2024-10-11,1048,2069,404,0.0,256.48,5,Debit Card
833,2024-10-09,1089,2035,404,2.0,2160.41,20,Paypal
834,2024-06-29,1020,2063,401,1.0,234.75,15,Cash
835,2024-10-09,1099,2098,402,2.0,1349.42,25,Bank Transfer
836,2024-06-29,1032,2081,402,0.0,1251.88,10,Credit Card
837,2025-04-25,1188,2031,401,,628.4,0,Debit Card
